	bitscore
7097	296.0
7098	296.0
7099	296.0
7100	296.0
7101	296.0
7102	296.0
7103	296.0
7104	296.0
7105	296.0
7106	296.0
7107	296.0
7108	296.0
7109	296.0
7110	296.0
7111	296.0
7112	296.0
7113	296.0
7114	296.0
7115	296.0
7116	296.0
7117	296.0
7118	296.0
7119	296.0
7120	296.0
7121	296.0
7122	296.0
7123	296.0
7124	296.0
7125	296.0
7126	296.0
7127	296.0
7128	296.0
7129	296.0
7130	296.0
7131	296.0
7132	296.0
7133	296.0
7134	296.0
7135	296.0
7136	296.0
7137	296.0
7138	296.0
7139	296.0
7140	296.0
7141	296.0
7142	296.0
7143	296.0
7144	296.0
7145	296.0
7146	296.0
7147	296.0
7148	296.0
7149	297.0
7150	297.0
7151	297.0
7152	297.0
7153	297.0
7154	297.0
7155	297.0
7156	297.0
7157	297.0
7158	297.0
7159	297.0
7160	297.0
7161	297.0
7162	297.0
7163	297.0
7164	297.0
7165	297.0
7166	297.0
7167	297.0
7168	297.0
7169	297.0
7170	297.0
7171	297.0
7172	297.0
7173	297.0
7174	297.0
7175	297.0
7176	297.0
7177	297.0
7178	297.0
7179	297.0
7180	297.0
7181	297.0
7182	297.0
7183	297.0
7184	297.0
7185	297.0
7186	297.0
7187	297.0
7188	297.0
7189	298.0
7190	298.0
7191	298.0
7192	298.0
7193	298.0
7194	298.0
7195	298.0
7196	298.0
7197	298.0
7198	298.0
7199	298.0
7200	298.0
7201	298.0
7202	298.0
7203	298.0
7204	298.0
7205	298.0
7206	298.0
7207	298.0
7208	298.0
7209	298.0
7210	298.0
7211	298.0
7212	298.0
7213	298.0
7214	298.0
7215	298.0
7216	298.0
7217	298.0
7218	298.0
7219	298.0
7220	298.0
7221	298.0
7222	298.0
7223	298.0
7224	298.0
7225	298.0
7226	298.0
7227	298.0
7228	298.0
7229	298.0
7230	298.0
7231	298.0
7232	298.0
7233	298.0
7234	298.0
7235	298.0
7236	298.0
7237	299.0
7238	299.0
7239	299.0
7240	299.0
7241	299.0
7242	299.0
7243	299.0
7244	299.0
7245	299.0
7246	299.0
7247	299.0
7248	299.0
7249	299.0
7250	299.0
7251	299.0
7252	299.0
7253	299.0
7254	299.0
7255	299.0
7256	299.0
7257	299.0
7258	299.0
7259	299.0
7260	299.0
7261	299.0
7262	299.0
7263	299.0
7264	299.0
7265	299.0
7266	299.0
7267	299.0
7268	299.0
7269	300.0
7270	300.0
7271	300.0
7272	300.0
7273	300.0
7274	300.0
7275	300.0
7276	300.0
7277	300.0
7278	300.0
7279	300.0
7280	300.0
7281	300.0
7282	300.0
7283	300.0
7284	300.0
7285	300.0
7286	300.0
7287	300.0
7288	300.0
7289	300.0
7290	300.0
7291	300.0
7292	300.0
7293	300.0
7294	300.0
7295	300.0
7296	300.0
7297	300.0
7298	300.0
7299	300.0
7300	300.0
7301	300.0
7302	300.0
7303	300.0
7304	300.0
7305	300.0
7306	300.0
7307	300.0
7308	300.0
7309	300.0
7310	300.0
7311	300.0
7312	300.0
7313	300.0
7314	300.0
7315	300.0
7316	300.0
7317	300.0
7318	300.0
7319	301.0
7320	301.0
7321	301.0
7322	301.0
7323	301.0
7324	301.0
7325	301.0
7326	301.0
7327	301.0
7328	301.0
7329	301.0
7330	301.0
7331	301.0
7332	301.0
7333	301.0
7334	301.0
7335	301.0
7336	301.0
7337	301.0
7338	301.0
7339	301.0
7340	301.0
7341	301.0
7342	301.0
7343	301.0
7344	301.0
7345	301.0
7346	301.0
7347	301.0
7348	301.0
7349	301.0
7350	301.0
7351	301.0
7352	301.0
7353	301.0
7354	301.0
7355	301.0
7356	301.0
7357	301.0
7358	301.0
7359	301.0
7360	301.0
7361	301.0
7362	301.0
7363	302.0
7364	302.0
7365	302.0
7366	302.0
7367	302.0
7368	302.0
7369	302.0
7370	302.0
7371	302.0
7372	302.0
7373	302.0
7374	302.0
7375	302.0
7376	302.0
7377	302.0
7378	302.0
7379	302.0
7380	302.0
7381	302.0
7382	302.0
7383	302.0
7384	302.0
7385	302.0
7386	302.0
7387	302.0
7388	302.0
7389	302.0
7390	303.0
7391	303.0
7392	303.0
7393	303.0
7394	303.0
7395	303.0
7396	303.0
7397	303.0
7398	303.0
7399	303.0
7400	303.0
7401	303.0
7402	303.0
7403	303.0
7404	303.0
7405	303.0
7406	303.0
7407	303.0
7408	303.0
7409	303.0
7410	303.0
7411	303.0
7412	303.0
7413	303.0
7414	303.0
7415	303.0
7416	303.0
7417	303.0
7418	303.0
7419	303.0
7420	303.0
7421	303.0
7422	303.0
7423	303.0
7424	303.0
7425	303.0
7426	303.0
7427	303.0
7428	303.0
7429	303.0
7430	304.0
7431	304.0
7432	304.0
7433	304.0
7434	304.0
7435	304.0
7436	304.0
7437	304.0
7438	304.0
7439	304.0
7440	304.0
7441	304.0
7442	304.0
7443	304.0
7444	304.0
7445	304.0
7446	304.0
7447	304.0
7448	304.0
7449	304.0
7450	304.0
7451	304.0
7452	304.0
7453	304.0
7454	304.0
7455	304.0
7456	304.0
7457	304.0
7458	304.0
7459	304.0
7460	304.0
7461	304.0
7462	304.0
7463	305.0
7464	305.0
7465	305.0
7466	305.0
7467	305.0
7468	305.0
7469	305.0
7470	305.0
7471	305.0
7472	305.0
7473	305.0
7474	305.0
7475	305.0
7476	305.0
7477	305.0
7478	305.0
7479	305.0
7480	305.0
7481	305.0
7482	305.0
7483	305.0
7484	305.0
7485	305.0
7486	305.0
7487	305.0
7488	305.0
7489	305.0
7490	305.0
7491	305.0
7492	305.0
7493	305.0
7494	305.0
7495	305.0
7496	305.0
7497	305.0
7498	305.0
7499	305.0
7500	305.0
7501	305.0
7502	305.0
7503	305.0
7504	305.0
7505	305.0
7506	305.0
7507	305.0
7508	305.0
7509	305.0
7510	306.0
7511	306.0
7512	306.0
7513	306.0
7514	306.0
7515	306.0
7516	306.0
7517	306.0
7518	306.0
7519	306.0
7520	306.0
7521	306.0
7522	306.0
7523	306.0
7524	306.0
7525	306.0
7526	306.0
7527	306.0
7528	306.0
7529	306.0
7530	306.0
7531	306.0
7532	306.0
7533	306.0
7534	306.0
7535	306.0
7536	306.0
7537	306.0
7538	306.0
7539	306.0
7540	306.0
7541	306.0
7542	306.0
7543	306.0
7544	306.0
7545	306.0
7546	306.0
7547	306.0
7548	306.0
7549	306.0
7550	306.0
7551	306.0
7552	306.0
7553	306.0
7554	306.0
7555	306.0
7556	306.0
7557	306.0
7558	306.0
7559	306.0
7560	306.0
7561	306.0
7562	306.0
7563	306.0
7564	307.0
7565	307.0
7566	307.0
7567	307.0
7568	307.0
7569	307.0
7570	307.0
7571	307.0
7572	307.0
7573	307.0
7574	307.0
7575	307.0
7576	307.0
7577	307.0
7578	307.0
7579	307.0
7580	307.0
7581	307.0
7582	307.0
7583	307.0
7584	307.0
7585	307.0
7586	307.0
7587	307.0
7588	307.0
7589	307.0
7590	307.0
7591	307.0
7592	307.0
7593	308.0
7594	308.0
7595	308.0
7596	308.0
7597	308.0
7598	308.0
7599	308.0
7600	308.0
7601	308.0
7602	308.0
7603	308.0
7604	308.0
7605	308.0
7606	308.0
7607	308.0
7608	308.0
7609	308.0
7610	308.0
7611	308.0
7612	308.0
7613	308.0
7614	308.0
7615	308.0
7616	308.0
7617	308.0
7618	308.0
7619	308.0
7620	308.0
7621	308.0
7622	308.0
7623	308.0
7624	308.0
7625	308.0
7626	308.0
7627	308.0
7628	308.0
7629	308.0
7630	308.0
7631	309.0
7632	309.0
7633	309.0
7634	309.0
7635	309.0
7636	309.0
7637	309.0
7638	309.0
7639	309.0
7640	309.0
7641	309.0
7642	309.0
7643	309.0
7644	309.0
7645	309.0
7646	309.0
7647	309.0
7648	309.0
7649	309.0
7650	309.0
7651	309.0
7652	309.0
7653	309.0
7654	309.0
7655	309.0
7656	309.0
7657	309.0
7658	310.0
7659	310.0
7660	310.0
7661	310.0
7662	310.0
7663	310.0
7664	310.0
7665	310.0
7666	310.0
7667	310.0
7668	310.0
7669	310.0
7670	310.0
7671	310.0
7672	310.0
7673	310.0
7674	310.0
7675	310.0
7676	310.0
7677	310.0
7678	310.0
7679	310.0
7680	310.0
7681	310.0
7682	310.0
7683	310.0
7684	310.0
7685	310.0
7686	310.0
7687	310.0
7688	310.0
7689	310.0
7690	310.0
7691	310.0
7692	310.0
7693	310.0
7694	310.0
7695	310.0
7696	310.0
7697	310.0
7698	310.0
7699	310.0
7700	310.0
7701	310.0
7702	310.0
7703	310.0
7704	311.0
7705	311.0
7706	311.0
7707	311.0
7708	311.0
7709	311.0
7710	311.0
7711	311.0
7712	311.0
7713	311.0
7714	311.0
7715	311.0
7716	311.0
7717	311.0
7718	311.0
7719	311.0
7720	311.0
7721	311.0
7722	311.0
7723	311.0
7724	311.0
7725	311.0
7726	311.0
7727	311.0
7728	311.0
7729	311.0
7730	311.0
7731	311.0
7732	311.0
7733	311.0
7734	311.0
7735	311.0
7736	311.0
7737	311.0
7738	311.0
7739	311.0
7740	311.0
7741	311.0
7742	311.0
7743	311.0
7744	311.0
7745	311.0
7746	311.0
7747	311.0
7748	311.0
7749	311.0
7750	311.0
7751	311.0
7752	311.0
7753	311.0
7754	312.0
7755	312.0
7756	312.0
7757	312.0
7758	312.0
7759	312.0
7760	312.0
7761	312.0
7762	312.0
7763	312.0
7764	312.0
7765	312.0
7766	312.0
7767	312.0
7768	312.0
7769	312.0
7770	312.0
7771	312.0
7772	312.0
7773	312.0
7774	312.0
7775	312.0
7776	312.0
7777	312.0
7778	312.0
7779	312.0
7780	312.0
7781	312.0
7782	312.0
7783	312.0
7784	312.0
7785	312.0
7786	312.0
7787	312.0
7788	312.0
7789	312.0
7790	312.0
7791	313.0
7792	313.0
7793	313.0
7794	313.0
7795	313.0
7796	313.0
7797	313.0
7798	313.0
7799	313.0
7800	313.0
7801	313.0
7802	313.0
7803	313.0
7804	313.0
7805	313.0
7806	313.0
7807	313.0
7808	313.0
7809	313.0
7810	313.0
7811	313.0
7812	313.0
7813	313.0
7814	313.0
7815	313.0
7816	313.0
7817	313.0
7818	313.0
7819	313.0
7820	313.0
7821	313.0
7822	313.0
7823	313.0
7824	313.0
7825	313.0
7826	313.0
7827	313.0
7828	313.0
7829	313.0
7830	313.0
7831	313.0
7832	313.0
7833	313.0
7834	313.0
7835	313.0
7836	313.0
7837	313.0
7838	313.0
7839	313.0
7840	313.0
7841	313.0
7842	313.0
7843	313.0
7844	313.0
7845	313.0
7846	314.0
7847	314.0
7848	314.0
7849	314.0
7850	314.0
7851	314.0
7852	314.0
7853	314.0
7854	314.0
7855	314.0
7856	314.0
7857	314.0
7858	314.0
7859	314.0
7860	314.0
7861	314.0
7862	314.0
7863	314.0
7864	314.0
7865	314.0
7866	314.0
7867	314.0
7868	314.0
7869	314.0
7870	315.0
7871	315.0
7872	315.0
7873	315.0
7874	315.0
7875	315.0
7876	315.0
7877	315.0
7878	315.0
7879	315.0
7880	315.0
7881	315.0
7882	315.0
7883	315.0
7884	315.0
7885	315.0
7886	315.0
7887	315.0
7888	315.0
7889	315.0
7890	315.0
7891	315.0
7892	315.0
7893	315.0
7894	315.0
7895	315.0
7896	315.0
7897	315.0
7898	315.0
7899	315.0
7900	315.0
7901	315.0
7902	315.0
7903	315.0
7904	315.0
7905	315.0
7906	315.0
7907	315.0
7908	315.0
7909	316.0
7910	316.0
7911	316.0
7912	316.0
7913	316.0
7914	316.0
7915	316.0
7916	316.0
7917	316.0
7918	316.0
7919	316.0
7920	316.0
7921	316.0
7922	316.0
7923	316.0
7924	316.0
7925	316.0
7926	316.0
7927	316.0
7928	316.0
7929	316.0
7930	316.0
7931	316.0
7932	316.0
7933	316.0
7934	316.0
7935	316.0
7936	317.0
7937	317.0
7938	317.0
7939	317.0
7940	317.0
7941	317.0
7942	317.0
7943	317.0
7944	317.0
7945	317.0
7946	317.0
7947	317.0
7948	317.0
7949	317.0
7950	317.0
7951	317.0
7952	317.0
7953	317.0
7954	317.0
7955	317.0
7956	317.0
7957	317.0
7958	317.0
7959	317.0
7960	317.0
7961	317.0
7962	317.0
7963	317.0
7964	317.0
7965	317.0
7966	318.0
7967	318.0
7968	318.0
7969	318.0
7970	318.0
7971	318.0
7972	318.0
7973	318.0
7974	318.0
7975	318.0
7976	318.0
7977	318.0
7978	318.0
7979	318.0
7980	318.0
7981	318.0
7982	318.0
7983	318.0
7984	318.0
7985	318.0
7986	318.0
7987	318.0
7988	318.0
7989	318.0
7990	318.0
7991	318.0
7992	318.0
7993	318.0
7994	318.0
7995	318.0
7996	318.0
7997	318.0
7998	318.0
7999	318.0
8000	318.0
8001	318.0
8002	318.0
8003	318.0
8004	318.0
8005	318.0
8006	319.0
8007	319.0
8008	319.0
8009	319.0
8010	319.0
8011	319.0
8012	319.0
8013	319.0
8014	319.0
8015	320.0
8016	320.0
8017	320.0
8018	320.0
8019	320.0
8020	320.0
8021	320.0
8022	320.0
8023	320.0
8024	320.0
8025	320.0
8026	320.0
8027	320.0
8028	320.0
8029	320.0
8030	320.0
8031	320.0
8032	320.0
8033	320.0
8034	320.0
8035	320.0
8036	320.0
8037	320.0
8038	320.0
8039	320.0
8040	320.0
8041	320.0
8042	320.0
8043	320.0
8044	320.0
8045	320.0
8046	320.0
8047	320.0
8048	320.0
8049	320.0
8050	320.0
8051	320.0
8052	320.0
8053	320.0
8054	320.0
8055	320.0
8056	320.0
8057	320.0
8058	320.0
8059	320.0
8060	320.0
8061	320.0
8062	320.0
8063	320.0
8064	320.0
8065	320.0
8066	320.0
8067	320.0
8068	321.0
8069	321.0
8070	321.0
8071	321.0
8072	321.0
8073	321.0
8074	321.0
8075	321.0
8076	321.0
8077	321.0
8078	321.0
8079	321.0
8080	321.0
8081	321.0
8082	321.0
8083	321.0
8084	321.0
8085	321.0
8086	321.0
8087	321.0
8088	321.0
8089	321.0
8090	321.0
8091	322.0
8092	322.0
8093	322.0
8094	322.0
8095	322.0
8096	322.0
8097	322.0
8098	322.0
8099	322.0
8100	322.0
8101	322.0
8102	322.0
8103	322.0
8104	322.0
8105	322.0
8106	322.0
8107	322.0
8108	322.0
8109	322.0
8110	322.0
8111	322.0
8112	322.0
8113	322.0
8114	322.0
8115	322.0
8116	322.0
8117	322.0
8118	322.0
8119	322.0
8120	322.0
8121	322.0
8122	322.0
8123	322.0
8124	322.0
8125	322.0
8126	322.0
8127	322.0
8128	322.0
8129	322.0
8130	322.0
8131	322.0
8132	322.0
8133	322.0
8134	322.0
8135	323.0
8136	323.0
8137	323.0
8138	323.0
8139	323.0
8140	323.0
8141	323.0
8142	323.0
8143	323.0
8144	323.0
8145	323.0
8146	323.0
8147	323.0
8148	323.0
8149	323.0
8150	323.0
8151	323.0
8152	323.0
8153	323.0
8154	323.0
8155	323.0
8156	323.0
8157	323.0
8158	323.0
8159	323.0
8160	323.0
8161	323.0
8162	323.0
8163	323.0
8164	323.0
8165	323.0
8166	323.0
8167	323.0
8168	323.0
8169	323.0
8170	323.0
8171	323.0
8172	323.0
8173	323.0
8174	323.0
8175	323.0
8176	323.0
8177	323.0
8178	323.0
8179	323.0
8180	323.0
8181	323.0
8182	323.0
8183	324.0
8184	324.0
8185	324.0
8186	324.0
8187	324.0
8188	324.0
8189	324.0
8190	324.0
8191	324.0
8192	324.0
8193	324.0
8194	324.0
8195	324.0
8196	324.0
8197	324.0
8198	324.0
8199	324.0
8200	324.0
8201	324.0
8202	324.0
8203	324.0
8204	325.0
8205	325.0
8206	325.0
8207	325.0
8208	325.0
8209	325.0
8210	325.0
8211	325.0
8212	325.0
8213	325.0
8214	325.0
8215	325.0
8216	325.0
8217	325.0
8218	325.0
8219	325.0
8220	325.0
8221	325.0
8222	325.0
8223	325.0
8224	325.0
8225	325.0
8226	325.0
8227	325.0
8228	325.0
8229	326.0
8230	326.0
8231	326.0
8232	326.0
8233	326.0
8234	326.0
8235	326.0
8236	326.0
8237	326.0
8238	326.0
8239	326.0
8240	326.0
8241	326.0
8242	326.0
8243	326.0
8244	326.0
8245	326.0
8246	326.0
8247	326.0
8248	326.0
8249	326.0
8250	326.0
8251	326.0
8252	326.0
8253	326.0
8254	326.0
8255	326.0
8256	326.0
8257	326.0
8258	327.0
8259	327.0
8260	327.0
8261	327.0
8262	327.0
8263	327.0
8264	327.0
8265	327.0
8266	327.0
8267	327.0
8268	327.0
8269	327.0
8270	327.0
8271	327.0
8272	327.0
8273	327.0
8274	327.0
8275	327.0
8276	327.0
8277	327.0
8278	327.0
8279	327.0
8280	327.0
8281	327.0
8282	327.0
8283	327.0
8284	327.0
8285	327.0
8286	327.0
8287	327.0
8288	327.0
8289	327.0
8290	328.0
8291	328.0
8292	328.0
8293	328.0
8294	328.0
8295	328.0
8296	328.0
8297	328.0
8298	328.0
8299	328.0
8300	328.0
8301	328.0
8302	328.0
8303	328.0
8304	328.0
8305	328.0
8306	328.0
8307	328.0
8308	328.0
8309	328.0
8310	328.0
8311	328.0
8312	328.0
8313	328.0
8314	328.0
8315	328.0
8316	328.0
8317	328.0
8318	328.0
8319	328.0
8320	328.0
8321	328.0
8322	328.0
8323	328.0
8324	328.0
8325	328.0
8326	328.0
8327	328.0
8328	328.0
8329	328.0
8330	328.0
8331	329.0
8332	329.0
8333	329.0
8334	329.0
8335	329.0
8336	329.0
8337	329.0
8338	329.0
8339	329.0
8340	329.0
8341	329.0
8342	329.0
8343	329.0
8344	329.0
8345	329.0
8346	329.0
8347	329.0
8348	329.0
8349	329.0
8350	329.0
8351	329.0
8352	329.0
8353	329.0
8354	329.0
8355	329.0
8356	329.0
8357	329.0
8358	329.0
8359	329.0
8360	329.0
8361	329.0
8362	329.0
8363	330.0
8364	330.0
8365	330.0
8366	330.0
8367	330.0
8368	330.0
8369	330.0
8370	330.0
8371	330.0
8372	330.0
8373	330.0
8374	330.0
8375	330.0
8376	330.0
8377	330.0
8378	330.0
8379	330.0
8380	330.0
8381	330.0
8382	330.0
8383	330.0
8384	330.0
8385	330.0
8386	330.0
8387	330.0
8388	330.0
8389	330.0
8390	330.0
8391	330.0
8392	330.0
8393	330.0
8394	330.0
8395	330.0
8396	330.0
8397	330.0
8398	330.0
8399	330.0
8400	330.0
8401	330.0
8402	330.0
8403	331.0
8404	331.0
8405	331.0
8406	331.0
8407	331.0
8408	331.0
8409	331.0
8410	331.0
8411	331.0
8412	331.0
8413	331.0
8414	331.0
8415	331.0
8416	331.0
8417	331.0
8418	331.0
8419	331.0
8420	331.0
8421	331.0
8422	331.0
8423	332.0
8424	332.0
8425	332.0
8426	332.0
8427	332.0
8428	332.0
8429	332.0
8430	332.0
8431	332.0
8432	332.0
8433	332.0
8434	332.0
8435	332.0
8436	332.0
8437	332.0
8438	332.0
8439	332.0
8440	332.0
8441	332.0
8442	332.0
8443	332.0
8444	332.0
8445	332.0
8446	332.0
8447	332.0
8448	332.0
8449	332.0
8450	332.0
8451	332.0
8452	332.0
8453	332.0
8454	332.0
8455	333.0
8456	333.0
8457	333.0
8458	333.0
8459	333.0
8460	333.0
8461	333.0
8462	333.0
8463	333.0
8464	333.0
8465	333.0
8466	333.0
8467	333.0
8468	333.0
8469	333.0
8470	333.0
8471	333.0
8472	333.0
8473	333.0
8474	333.0
8475	333.0
8476	333.0
8477	333.0
8478	333.0
8479	333.0
8480	333.0
8481	333.0
8482	333.0
8483	333.0
8484	333.0
8485	333.0
8486	333.0
8487	333.0
8488	333.0
8489	333.0
8490	333.0
8491	333.0
8492	333.0
8493	333.0
8494	333.0
8495	333.0
8496	333.0
8497	333.0
8498	334.0
8499	334.0
8500	334.0
8501	334.0
8502	334.0
8503	334.0
8504	334.0
8505	334.0
8506	334.0
8507	334.0
8508	334.0
8509	334.0
8510	334.0
8511	334.0
8512	334.0
8513	334.0
8514	334.0
8515	334.0
8516	334.0
8517	334.0
8518	334.0
8519	335.0
8520	335.0
8521	335.0
8522	335.0
8523	335.0
8524	335.0
8525	335.0
8526	335.0
8527	335.0
8528	335.0
8529	335.0
8530	335.0
8531	335.0
8532	335.0
8533	335.0
8534	335.0
8535	335.0
8536	335.0
8537	335.0
8538	335.0
8539	335.0
8540	335.0
8541	335.0
8542	335.0
8543	335.0
8544	335.0
8545	335.0
8546	335.0
8547	335.0
8548	335.0
8549	335.0
8550	335.0
8551	335.0
8552	335.0
8553	335.0
8554	336.0
8555	336.0
8556	336.0
8557	336.0
8558	336.0
8559	336.0
8560	336.0
8561	336.0
8562	336.0
8563	336.0
8564	336.0
8565	336.0
8566	336.0
8567	336.0
8568	336.0
8569	336.0
8570	336.0
8571	336.0
8572	336.0
8573	336.0
8574	336.0
8575	336.0
8576	336.0
8577	336.0
8578	336.0
8579	336.0
8580	336.0
8581	336.0
8582	337.0
8583	337.0
8584	337.0
8585	337.0
8586	337.0
8587	337.0
8588	337.0
8589	337.0
8590	337.0
8591	337.0
8592	337.0
8593	337.0
8594	337.0
8595	337.0
8596	337.0
8597	337.0
8598	337.0
8599	337.0
8600	337.0
8601	337.0
8602	337.0
8603	337.0
8604	337.0
8605	337.0
8606	337.0
8607	337.0
8608	337.0
8609	337.0
8610	337.0
8611	337.0
8612	337.0
8613	337.0
8614	337.0
8615	337.0
8616	337.0
8617	337.0
8618	337.0
8619	337.0
8620	337.0
8621	337.0
8622	337.0
8623	338.0
8624	338.0
8625	338.0
8626	338.0
8627	338.0
8628	338.0
8629	338.0
8630	338.0
8631	338.0
8632	338.0
8633	338.0
8634	338.0
8635	338.0
8636	338.0
8637	338.0
8638	338.0
8639	338.0
8640	338.0
8641	338.0
8642	338.0
8643	338.0
8644	338.0
8645	338.0
8646	338.0
8647	338.0
8648	338.0
8649	338.0
8650	338.0
8651	338.0
8652	338.0
8653	338.0
8654	339.0
8655	339.0
8656	339.0
8657	339.0
8658	339.0
8659	339.0
8660	339.0
8661	339.0
8662	339.0
8663	339.0
8664	339.0
8665	339.0
8666	339.0
8667	339.0
8668	339.0
8669	339.0
8670	339.0
8671	339.0
8672	339.0
8673	339.0
8674	339.0
8675	339.0
8676	339.0
8677	339.0
8678	339.0
8679	339.0
8680	340.0
8681	340.0
8682	340.0
8683	340.0
8684	340.0
8685	340.0
8686	340.0
8687	340.0
8688	340.0
8689	340.0
8690	340.0
8691	340.0
8692	340.0
8693	340.0
8694	340.0
8695	340.0
8696	340.0
8697	340.0
8698	340.0
8699	340.0
8700	340.0
8701	340.0
8702	340.0
8703	340.0
8704	340.0
8705	340.0
8706	340.0
8707	340.0
8708	340.0
8709	340.0
8710	340.0
8711	340.0
8712	340.0
8713	340.0
8714	340.0
8715	340.0
8716	340.0
8717	340.0
8718	340.0
8719	340.0
8720	340.0
8721	341.0
8722	341.0
8723	341.0
8724	341.0
8725	341.0
8726	341.0
8727	341.0
8728	341.0
8729	341.0
8730	341.0
8731	341.0
8732	341.0
8733	341.0
8734	341.0
8735	341.0
8736	341.0
8737	341.0
8738	341.0
8739	341.0
8740	341.0
8741	341.0
8742	342.0
8743	342.0
8744	342.0
8745	342.0
8746	342.0
8747	342.0
8748	342.0
8749	342.0
8750	342.0
8751	342.0
8752	342.0
8753	342.0
8754	342.0
8755	342.0
8756	342.0
8757	342.0
8758	342.0
8759	342.0
8760	342.0
8761	342.0
8762	342.0
8763	342.0
8764	342.0
8765	342.0
8766	342.0
8767	342.0
8768	342.0
8769	342.0
8770	342.0
8771	342.0
8772	342.0
8773	342.0
8774	342.0
8775	342.0
8776	342.0
8777	342.0
8778	342.0
8779	342.0
8780	342.0
8781	342.0
8782	342.0
8783	342.0
8784	342.0
8785	342.0
8786	342.0
8787	342.0
8788	342.0
8789	342.0
8790	342.0
8791	342.0
8792	342.0
8793	342.0
8794	342.0
8795	342.0
8796	342.0
8797	343.0
8798	343.0
8799	343.0
8800	343.0
8801	343.0
8802	343.0
8803	343.0
8804	343.0
8805	343.0
8806	343.0
8807	343.0
8808	343.0
8809	343.0
8810	343.0
8811	343.0
8812	343.0
8813	343.0
8814	343.0
8815	343.0
8816	343.0
8817	343.0
8818	343.0
8819	343.0
8820	343.0
8821	343.0
8822	343.0
8823	343.0
8824	343.0
8825	343.0
8826	343.0
8827	343.0
8828	343.0
8829	343.0
8830	343.0
8831	343.0
8832	343.0
8833	343.0
8834	343.0
8835	343.0
8836	344.0
8837	344.0
8838	344.0
8839	344.0
8840	344.0
8841	344.0
8842	344.0
8843	344.0
8844	344.0
8845	344.0
8846	344.0
8847	344.0
8848	344.0
8849	344.0
8850	344.0
8851	344.0
8852	344.0
8853	344.0
8854	344.0
8855	344.0
8856	344.0
8857	344.0
8858	344.0
8859	344.0
8860	345.0
8861	345.0
8862	345.0
8863	345.0
8864	345.0
8865	345.0
8866	345.0
8867	345.0
8868	345.0
8869	345.0
8870	345.0
8871	345.0
8872	345.0
8873	345.0
8874	345.0
8875	345.0
8876	345.0
8877	345.0
8878	345.0
8879	345.0
8880	345.0
8881	345.0
8882	345.0
8883	345.0
8884	345.0
8885	345.0
8886	345.0
8887	345.0
8888	345.0
8889	345.0
8890	345.0
8891	345.0
8892	346.0
8893	346.0
8894	346.0
8895	346.0
8896	346.0
8897	346.0
8898	346.0
8899	346.0
8900	346.0
8901	346.0
8902	346.0
8903	346.0
8904	347.0
8905	347.0
8906	347.0
8907	347.0
8908	347.0
8909	347.0
8910	347.0
8911	347.0
8912	347.0
8913	347.0
8914	347.0
8915	347.0
8916	347.0
8917	347.0
8918	347.0
8919	347.0
8920	347.0
8921	347.0
8922	347.0
8923	347.0
8924	347.0
8925	347.0
8926	347.0
8927	347.0
8928	347.0
8929	347.0
8930	347.0
8931	348.0
8932	348.0
8933	348.0
8934	348.0
8935	348.0
8936	348.0
8937	348.0
8938	348.0
8939	348.0
8940	348.0
8941	348.0
8942	348.0
8943	348.0
8944	348.0
8945	348.0
8946	348.0
8947	348.0
8948	348.0
8949	348.0
8950	348.0
8951	348.0
8952	348.0
8953	348.0
8954	348.0
8955	348.0
8956	348.0
8957	348.0
8958	348.0
8959	348.0
8960	348.0
8961	348.0
8962	349.0
8963	349.0
8964	349.0
8965	349.0
8966	349.0
8967	349.0
8968	349.0
8969	349.0
8970	349.0
8971	349.0
8972	349.0
8973	349.0
8974	349.0
8975	349.0
8976	349.0
8977	349.0
8978	349.0
8979	349.0
8980	349.0
8981	349.0
8982	349.0
8983	350.0
8984	350.0
8985	350.0
8986	350.0
8987	350.0
8988	350.0
8989	350.0
8990	350.0
8991	350.0
8992	350.0
8993	350.0
8994	350.0
8995	350.0
8996	350.0
8997	350.0
8998	350.0
8999	350.0
9000	350.0
9001	350.0
9002	350.0
9003	350.0
9004	350.0
9005	350.0
9006	350.0
9007	350.0
9008	350.0
9009	350.0
9010	350.0
9011	351.0
9012	351.0
9013	351.0
9014	351.0
9015	351.0
9016	351.0
9017	351.0
9018	351.0
9019	351.0
9020	351.0
9021	351.0
9022	351.0
9023	351.0
9024	351.0
9025	351.0
9026	351.0
9027	351.0
9028	351.0
9029	351.0
9030	351.0
9031	351.0
9032	351.0
9033	351.0
9034	351.0
9035	351.0
9036	351.0
9037	351.0
9038	351.0
9039	351.0
9040	352.0
9041	352.0
9042	352.0
9043	352.0
9044	352.0
9045	352.0
9046	352.0
9047	352.0
9048	352.0
9049	352.0
9050	352.0
9051	352.0
9052	352.0
9053	352.0
9054	352.0
9055	352.0
9056	352.0
9057	352.0
9058	352.0
9059	352.0
9060	352.0
9061	352.0
9062	352.0
9063	352.0
9064	352.0
9065	352.0
9066	352.0
9067	352.0
9068	352.0
9069	352.0
9070	352.0
9071	352.0
9072	352.0
9073	352.0
9074	352.0
9075	352.0
9076	352.0
9077	352.0
9078	352.0
9079	352.0
9080	352.0
9081	352.0
9082	352.0
9083	352.0
9084	353.0
9085	353.0
9086	353.0
9087	353.0
9088	353.0
9089	353.0
9090	353.0
9091	353.0
9092	353.0
9093	353.0
9094	353.0
9095	353.0
