	evalue
16877	1.72e-69
2203	1.78e-69
25604	1.81e-69
1558	1.82e-69
20473	1.83e-69
22238	1.84e-69
15087	1.8499999999999999e-69
362	1.8699999999999998e-69
23415	2e-69
9937	2.05e-69
25793	2.05e-69
2044	2.08e-69
19689	2.0899999999999999e-69
10071	2.0899999999999999e-69
457	2.14e-69
17895	2.1799999999999998e-69
2564	2.22e-69
25658	2.26e-69
941	2.27e-69
15869	2.3599999999999997e-69
25566	2.49e-69
3206	2.4999999999999997e-69
24839	2.4999999999999997e-69
11276	2.56e-69
14618	2.57e-69
23816	2.73e-69
2951	2.79e-69
3360	2.79e-69
11401	2.9099999999999997e-69
2666	2.9099999999999997e-69
13533	2.93e-69
2607	3e-69
14231	3.02e-69
16752	3.03e-69
2796	3.06e-69
1630	3.1199999999999996e-69
13053	3.13e-69
1960	3.16e-69
8349	3.17e-69
15261	3.21e-69
1679	3.2899999999999997e-69
18017	3.34e-69
4994	3.41e-69
2690	3.4999999999999996e-69
4224	3.54e-69
17420	3.72e-69
14744	4e-69
21768	4.0099999999999997e-69
15025	4.2199999999999997e-69
25691	4.5699999999999996e-69
3022	4.6299999999999997e-69
22432	4.66e-69
3836	4.749999999999999e-69
2790	4.76e-69
16555	4.76e-69
16358	4.78e-69
11947	4.859999999999999e-69
16249	4.94e-69
8925	4.999999999999999e-69
24061	5.059999999999999e-69
1584	5.07e-69
5280	5.07e-69
23357	5.22e-69
2995	5.36e-69
2219	5.44e-69
3056	5.619999999999999e-69
3352	5.619999999999999e-69
25378	5.66e-69
6652	5.69e-69
2034	5.95e-69
8542	5.959999999999999e-69
20547	6.12e-69
12851	6.23e-69
2706	6.329999999999999e-69
14915	6.81e-69
22140	6.82e-69
12232	6.96e-69
2577	7.25e-69
1628	7.46e-69
4981	7.759999999999999e-69
3500	7.87e-69
2637	7.929999999999999e-69
7845	8.17e-69
17433	8.56e-69
8336	8.639999999999999e-69
60	8.68e-69
1557	8.94e-69
1271	9.05e-69
13002	9.36e-69
2955	9.409999999999999e-69
8725	9.7e-69
3784	9.749999999999999e-69
1396	9.77e-69
900	1.02e-68
128	1.03e-68
243	1.0499999999999998e-68
25496	1.06e-68
20596	1.1699999999999999e-68
14884	1.1699999999999999e-68
2198	1.1799999999999998e-68
2781	1.1799999999999998e-68
3840	1.1799999999999998e-68
14256	1.2e-68
3402	1.2299999999999998e-68
12709	1.34e-68
2851	1.3599999999999998e-68
4348	1.37e-68
15365	1.37e-68
643	1.38e-68
2569	1.3899999999999999e-68
728	1.3899999999999999e-68
16267	1.43e-68
2370	1.46e-68
24902	1.46e-68
23863	1.47e-68
9920	1.52e-68
21105	1.52e-68
1376	1.5399999999999998e-68
8478	1.5699999999999999e-68
15273	1.5799999999999998e-68
3254	1.6699999999999998e-68
166	1.8099999999999998e-68
19670	1.82e-68
24029	1.8399999999999999e-68
23640	1.8699999999999997e-68
15016	1.9699999999999997e-68
16402	2.02e-68
6265	2.0299999999999998e-68
21923	2.07e-68
13413	2.0999999999999997e-68
23621	2.19e-68
21282	2.2299999999999997e-68
2386	2.33e-68
16470	2.33e-68
12858	2.3899999999999998e-68
5600	2.4099999999999997e-68
3293	2.4599999999999996e-68
6446	2.51e-68
1690	2.5699999999999997e-68
6750	2.68e-68
20481	2.7999999999999997e-68
13561	2.8199999999999996e-68
16740	2.9299999999999997e-68
3368	2.9499999999999996e-68
19056	2.97e-68
196	3.15e-68
21015	3.1899999999999997e-68
9431	3.2099999999999996e-68
2804	3.2399999999999997e-68
1417	3.2699999999999998e-68
1713	3.38e-68
14474	3.3899999999999996e-68
11261	3.5299999999999998e-68
14839	3.6199999999999996e-68
13527	3.64e-68
1808	3.6699999999999995e-68
9404	3.6999999999999996e-68
9403	3.6999999999999996e-68
9160	3.7499999999999996e-68
11130	3.7999999999999996e-68
1011	3.82e-68
2239	3.88e-68
2791	3.939999999999999e-68
2301	4.12e-68
1675	4.17e-68
1294	4.18e-68
15861	4.22e-68
18136	4.23e-68
2368	4.34e-68
1958	4.38e-68
226	4.4199999999999995e-68
19167	4.43e-68
8225	4.6799999999999996e-68
8226	4.6799999999999996e-68
16697	4.69e-68
22143	4.86e-68
300	4.9e-68
19111	4.9299999999999994e-68
24146	5.1399999999999995e-68
1924	5.16e-68
9402	5.2499999999999996e-68
9401	5.2499999999999996e-68
9400	5.2499999999999996e-68
2387	5.27e-68
5609	5.389999999999999e-68
1374	5.46e-68
4655	5.53e-68
2017	5.72e-68
13828	5.88e-68
11339	6.14e-68
12675	6.159999999999999e-68
4653	6.219999999999999e-68
8351	6.219999999999999e-68
1921	6.2799999999999995e-68
8339	6.35e-68
8338	6.35e-68
8616	6.4399999999999996e-68
16247	6.779999999999999e-68
13922	7.07e-68
1764	7.17e-68
3486	7.44e-68
2665	7.499999999999999e-68
15960	7.64e-68
43	7.66e-68
434	7.77e-68
13171	8.01e-68
10189	8.219999999999999e-68
6045	8.54e-68
3063	8.76e-68
2451	8.91e-68
3099	8.91e-68
21621	8.93e-68
21619	8.93e-68
21620	8.93e-68
2788	9.03e-68
3424	9.089999999999999e-68
19322	1e-67
1357	1e-67
2930	1.0499999999999999e-67
1289	1.0599999999999999e-67
3557	1.0699999999999999e-67
1973	1.1099999999999999e-67
3561	1.1199999999999999e-67
3047	1.1199999999999999e-67
11181	1.1699999999999998e-67
20835	1.1899999999999998e-67
8332	1.24e-67
24443	1.27e-67
21191	1.27e-67
6697	1.29e-67
22514	1.32e-67
25547	1.33e-67
20837	1.34e-67
20836	1.34e-67
2048	1.34e-67
1308	1.3599999999999999e-67
4166	1.3699999999999999e-67
12949	1.3699999999999999e-67
2737	1.4099999999999999e-67
11183	1.4199999999999999e-67
1770	1.4299999999999999e-67
23928	1.4499999999999999e-67
25245	1.4499999999999999e-67
23566	1.4599999999999999e-67
14077	1.4599999999999999e-67
17445	1.4799999999999998e-67
25683	1.5299999999999998e-67
1508	1.5499999999999998e-67
23508	1.5599999999999998e-67
12131	1.5599999999999998e-67
1285	1.6499999999999997e-67
14325	1.6699999999999997e-67
2469	1.74e-67
25623	1.75e-67
11936	1.83e-67
1800	1.83e-67
2094	1.85e-67
15823	1.85e-67
9543	1.87e-67
9540	1.87e-67
9542	1.87e-67
3446	1.92e-67
2843	2.03e-67
1875	2.07e-67
25711	2.09e-67
16922	2.1099999999999998e-67
4649	2.2999999999999997e-67
23408	2.3399999999999997e-67
23407	2.3399999999999997e-67
2051	2.3499999999999997e-67
22723	2.3799999999999997e-67
9344	2.42e-67
21351	2.44e-67
15984	2.48e-67
21853	2.55e-67
23501	2.6e-67
650	2.6e-67
21911	2.61e-67
4660	2.64e-67
291	2.7199999999999998e-67
24212	2.7499999999999998e-67
12223	2.7499999999999998e-67
10394	2.7599999999999998e-67
15364	2.8099999999999998e-67
1015	2.8399999999999998e-67
3138	2.8599999999999997e-67
2868	2.97e-67
2694	2.99e-67
3370	3.0399999999999996e-67
7919	3.0599999999999996e-67
8543	3.09e-67
3726	3.13e-67
17711	3.15e-67
4443	3.1599999999999996e-67
13218	3.2199999999999995e-67
2304	3.27e-67
2643	3.29e-67
1297	3.3199999999999995e-67
9451	3.3999999999999994e-67
12639	3.41e-67
16620	3.4399999999999994e-67
25563	3.48e-67
20345	3.55e-67
4165	3.58e-67
13702	3.64e-67
18010	3.68e-67
8088	3.76e-67
8087	3.76e-67
15548	3.8099999999999995e-67
616	3.8099999999999995e-67
188	3.84e-67
4339	4.0699999999999994e-67
1888	4.0899999999999994e-67
2718	4.21e-67
8719	4.45e-67
25694	4.47e-67
3269	4.6399999999999994e-67
3701	4.75e-67
3405	4.9099999999999996e-67
2600	4.9299999999999996e-67
9516	5.0299999999999995e-67
9515	5.0299999999999995e-67
13731	5.06e-67
15382	5.08e-67
1841	5.1099999999999995e-67
15295	5.1099999999999995e-67
13859	5.2499999999999994e-67
20211	5.3e-67
1413	5.3999999999999997e-67
12641	5.489999999999999e-67
12929	5.4999999999999996e-67
18264	5.61e-67
12921	5.6199999999999995e-67
21731	5.6399999999999995e-67
21799	5.81e-67
21798	5.81e-67
2894	5.999999999999999e-67
3103	6.41e-67
3529	6.5e-67
761	7.14e-67
24558	7.4e-67
13946	7.43e-67
22637	7.449999999999999e-67
13021	7.51e-67
3447	7.579999999999999e-67
1854	7.72e-67
11625	7.76e-67
21042	7.789999999999999e-67
13612	7.899999999999999e-67
2395	8.01e-67
482	8.04e-67
3374	8.479999999999999e-67
13520	8.549999999999999e-67
10371	8.589999999999999e-67
6337	9.02e-67
22760	9.169999999999999e-67
22788	9.59e-67
852	9.619999999999999e-67
20789	9.67e-67
3723	9.95e-67
3596	1.0000000000000001e-66
18979	1.0000000000000001e-66
14815	1.0200000000000001e-66
13972	1.03e-66
6359	1.0600000000000001e-66
1860	1.07e-66
15858	1.1e-66
13200	1.1300000000000001e-66
9726	1.1500000000000001e-66
9727	1.1500000000000001e-66
8380	1.16e-66
3835	1.1700000000000001e-66
25161	1.1700000000000001e-66
10770	1.18e-66
4802	1.18e-66
1587	1.18e-66
4800	1.18e-66
14252	1.19e-66
14079	1.21e-66
460	1.21e-66
10557	1.23e-66
704	1.2500000000000002e-66
12492	1.3e-66
14312	1.31e-66
16545	1.31e-66
16137	1.32e-66
4975	1.35e-66
4604	1.3800000000000002e-66
18734	1.3800000000000002e-66
9687	1.45e-66
21374	1.48e-66
15059	1.49e-66
12604	1.5600000000000002e-66
12602	1.5600000000000002e-66
25305	1.57e-66
3710	1.58e-66
1090	1.6000000000000002e-66
7311	1.62e-66
5087	1.63e-66
11168	1.67e-66
1083	1.6900000000000002e-66
3037	1.71e-66
21348	1.74e-66
25782	1.8200000000000002e-66
2819	1.83e-66
16166	1.85e-66
1177	1.94e-66
11786	1.96e-66
19102	1.96e-66
3508	2.01e-66
1949	2.0800000000000002e-66
3190	2.1e-66
13961	2.19e-66
17745	2.2100000000000002e-66
13151	2.3000000000000002e-66
5417	2.3400000000000002e-66
1855	2.39e-66
13164	2.42e-66
16024	2.43e-66
1193	2.51e-66
1883	2.51e-66
8914	2.55e-66
8917	2.55e-66
8911	2.55e-66
5182	2.5900000000000004e-66
559	2.62e-66
3438	2.63e-66
12655	2.63e-66
25599	2.71e-66
14624	2.82e-66
1579	2.9400000000000004e-66
25232	2.95e-66
16463	2.98e-66
1197	3e-66
22037	3.04e-66
1707	3.05e-66
2493	3.09e-66
9010	3.13e-66
18930	3.17e-66
25078	3.22e-66
9384	3.25e-66
2626	3.2800000000000003e-66
22976	3.3800000000000004e-66
2144	3.4e-66
25586	3.43e-66
12555	3.44e-66
39	3.4500000000000003e-66
1986	3.62e-66
2513	3.7200000000000003e-66
22013	3.7300000000000004e-66
14232	3.75e-66
10408	3.79e-66
10409	3.79e-66
10791	3.85e-66
2871	3.87e-66
25001	3.96e-66
16798	3.9800000000000003e-66
3357	4.2400000000000003e-66
1487	4.3400000000000004e-66
2471	4.47e-66
23958	4.5100000000000003e-66
22850	4.5100000000000003e-66
24404	4.5100000000000003e-66
17524	4.54e-66
19202	4.58e-66
18822	4.6000000000000004e-66
12314	4.67e-66
7386	4.73e-66
25387	4.85e-66
9980	4.86e-66
3053	4.93e-66
13531	4.97e-66
2100	5.03e-66
2072	5.06e-66
24705	5.09e-66
11884	5.12e-66
6227	5.190000000000001e-66
17949	5.6e-66
3431	5.860000000000001e-66
1749	5.870000000000001e-66
11921	6.030000000000001e-66
9728	6.070000000000001e-66
13173	6.08e-66
652	6.14e-66
11139	6.16e-66
12838	6.210000000000001e-66
8703	6.230000000000001e-66
7931	6.230000000000001e-66
9259	6.240000000000001e-66
13770	6.380000000000001e-66
4262	6.410000000000001e-66
22172	6.570000000000001e-66
634	6.760000000000001e-66
18568	6.760000000000001e-66
2291	6.900000000000001e-66
4257	6.96e-66
4261	6.96e-66
4263	6.96e-66
4259	6.96e-66
21195	7.120000000000001e-66
375	7.34e-66
10034	7.42e-66
1968	7.430000000000001e-66
11431	7.650000000000001e-66
618	7.67e-66
12258	7.89e-66
20680	8.04e-66
20682	8.04e-66
3217	8.23e-66
645	9.020000000000001e-66
15387	9.13e-66
2363	9.210000000000001e-66
23402	9.210000000000001e-66
12323	9.220000000000001e-66
12319	9.220000000000001e-66
416	9.52e-66
14143	9.53e-66
3327	9.78e-66
1832	9.84e-66
3728	1e-65
13224	1.01e-65
10593	1.03e-65
1044	1.03e-65
21645	1.05e-65
7598	1.06e-65
24168	1.07e-65
2164	1.11e-65
2167	1.15e-65
5358	1.15e-65
1940	1.16e-65
5030	1.18e-65
7655	1.21e-65
22169	1.21e-65
13858	1.22e-65
24779	1.23e-65
20889	1.23e-65
9333	1.26e-65
23891	1.35e-65
16757	1.37e-65
14931	1.4e-65
9746	1.41e-65
15491	1.41e-65
263	1.41e-65
12251	1.43e-65
17495	1.4500000000000001e-65
9561	1.4500000000000001e-65
18951	1.48e-65
18350	1.5e-65
16489	1.5200000000000001e-65
8896	1.5200000000000001e-65
22170	1.5200000000000001e-65
21400	1.5200000000000001e-65
22677	1.54e-65
13953	1.55e-65
16098	1.56e-65
10674	1.5900000000000001e-65
2937	1.6e-65
14064	1.6e-65
2642	1.62e-65
19192	1.63e-65
16335	1.63e-65
1876	1.65e-65
11077	1.76e-65
25470	1.76e-65
21545	1.77e-65
2845	1.8000000000000001e-65
1446	1.8000000000000001e-65
20819	1.82e-65
4181	1.84e-65
22285	1.85e-65
10798	1.93e-65
3335	2e-65
7790	2.06e-65
1041	2.07e-65
9909	2.14e-65
25635	2.14e-65
12866	2.1700000000000002e-65
16293	2.18e-65
3279	2.2e-65
93	2.23e-65
3473	2.32e-65
2176	2.4e-65
2024	2.44e-65
13221	2.4500000000000002e-65
21354	2.47e-65
21353	2.47e-65
4258	2.61e-65
1593	2.65e-65
4260	2.84e-65
160	2.86e-65
23855	2.92e-65
3271	2.97e-65
13757	2.98e-65
13183	3e-65
1684	3.02e-65
22983	3.03e-65
7546	3.05e-65
5644	3.12e-65
13771	3.19e-65
2028	3.22e-65
1773	3.25e-65
3303	3.28e-65
8524	3.3e-65
13951	3.49e-65
25354	3.58e-65
21925	3.66e-65
14121	3.7400000000000002e-65
21924	3.8e-65
2746	3.96e-65
1848	4.09e-65
13726	4.22e-65
7587	4.3e-65
3266	4.4e-65
785	4.58e-65
12800	4.6800000000000004e-65
3336	4.74e-65
2025	4.8e-65
15485	4.82e-65
25673	4.84e-65
21098	5.01e-65
21100	5.01e-65
21099	5.01e-65
22164	5.09e-65
16361	5.36e-65
15863	5.4e-65
906	5.4600000000000005e-65
18163	5.49e-65
18165	5.49e-65
709	5.55e-65
15761	5.73e-65
17875	5.75e-65
25188	5.76e-65
25189	5.76e-65
2456	5.78e-65
5576	5.79e-65
5578	5.79e-65
2840	5.93e-65
17672	6.13e-65
1265	6.22e-65
1724	6.35e-65
21290	6.44e-65
6664	6.71e-65
1983	6.97e-65
2468	7.12e-65
22395	7.24e-65
23925	7.24e-65
16442	8e-65
17331	8.06e-65
12367	8.11e-65
2568	8.120000000000001e-65
1481	8.16e-65
2266	8.21e-65
16751	8.69e-65
22380	8.92e-65
7146	9.25e-65
2700	9.57e-65
14426	9.62e-65
21102	1.01e-64
17708	1.02e-64
16107	1.06e-64
24948	1.0700000000000001e-64
7464	1.0800000000000001e-64
4028	1.12e-64
3366	1.15e-64
3089	1.1700000000000001e-64
23690	1.23e-64
13102	1.29e-64
2708	1.29e-64
23586	1.3e-64
25463	1.3600000000000001e-64
8827	1.41e-64
16831	1.4800000000000002e-64
12817	1.51e-64
14420	1.54e-64
2186	1.56e-64
12636	1.57e-64
16317	1.57e-64
1078	1.5900000000000002e-64
11061	1.63e-64
12662	1.63e-64
961	1.65e-64
24191	1.67e-64
4431	1.69e-64
2354	1.71e-64
2234	1.7800000000000002e-64
1691	1.7800000000000002e-64
12671	1.8100000000000003e-64
18086	1.9800000000000002e-64
1383	2.04e-64
14495	2.05e-64
2918	2.06e-64
8666	2.07e-64
2245	2.1e-64
13863	2.2e-64
13318	2.2e-64
7814	2.31e-64
1759	2.3800000000000003e-64
2905	2.42e-64
25583	2.5e-64
17673	2.5e-64
14227	2.5600000000000003e-64
11302	2.5600000000000003e-64
13107	2.62e-64
873	2.64e-64
625	2.65e-64
22095	2.68e-64
14902	2.82e-64
5237	2.84e-64
21370	2.8800000000000002e-64
17432	2.9600000000000003e-64
21457	2.9600000000000003e-64
23657	2.97e-64
19749	3.19e-64
3140	3.25e-64
13728	3.28e-64
3422	3.32e-64
21318	3.48e-64
21363	3.5400000000000004e-64
21364	3.5400000000000004e-64
16039	3.5600000000000004e-64
899	3.69e-64
945	3.69e-64
1272	3.69e-64
9319	3.7500000000000004e-64
3544	3.7500000000000004e-64
14130	3.8e-64
6076	3.85e-64
24210	3.88e-64
24209	3.88e-64
13349	3.9600000000000005e-64
1989	4.0900000000000004e-64
23745	4.1100000000000004e-64
20616	4.16e-64
20615	4.16e-64
20614	4.16e-64
13632	4.42e-64
1554	4.4700000000000004e-64
2957	4.6400000000000004e-64
769	4.71e-64
9035	4.82e-64
3691	4.9500000000000006e-64
2998	5.0200000000000004e-64
5360	5.1400000000000006e-64
1994	5.3e-64
4523	5.3300000000000006e-64
8874	5.4400000000000005e-64
14327	5.68e-64
3234	5.8800000000000006e-64
24015	6.17e-64
19676	6.320000000000001e-64
13746	6.42e-64
1790	6.58e-64
3518	6.69e-64
2448	6.69e-64
13883	6.910000000000001e-64
3301	7.01e-64
13131	7.06e-64
1575	7.09e-64
11104	7.28e-64
3314	7.55e-64
18657	7.68e-64
18655	7.68e-64
3418	7.73e-64
20338	7.77e-64
15213	7.790000000000001e-64
2510	7.94e-64
1928	8.090000000000001e-64
9422	8.12e-64
24013	8.15e-64
2633	8.28e-64
1734	8.350000000000001e-64
2191	8.680000000000001e-64
2084	8.75e-64
2809	8.770000000000001e-64
798	8.980000000000001e-64
3663	9.01e-64
23637	9.060000000000001e-64
2166	9.140000000000001e-64
344	9.21e-64
354	9.310000000000001e-64
25534	9.47e-64
2248	9.520000000000001e-64
1502	9.55e-64
1188	9.84e-64
21310	1.02e-63
13383	1.06e-63
367	1.07e-63
13621	1.07e-63
1599	1.08e-63
2087	1.08e-63
387	1.08e-63
25442	1.11e-63
2450	1.15e-63
11412	1.16e-63
5952	1.17e-63
2982	1.22e-63
13177	1.26e-63
9421	1.34e-63
8969	1.34e-63
16228	1.38e-63
19931	1.38e-63
2321	1.39e-63
21649	1.41e-63
4335	1.44e-63
4337	1.44e-63
175	1.44e-63
1235	1.46e-63
13462	1.48e-63
13458	1.48e-63
10604	1.48e-63
13671	1.49e-63
7922	1.5e-63
5580	1.57e-63
3007	1.59e-63
633	1.6e-63
570	1.64e-63
1659	1.65e-63
13104	1.6700000000000001e-63
16000	1.68e-63
5470	1.8e-63
15021	1.81e-63
3201	1.85e-63
21365	1.85e-63
25748	1.86e-63
25697	1.8900000000000001e-63
2560	1.99e-63
2297	1.99e-63
22636	2e-63
3262	2.05e-63
21071	2.07e-63
23755	2.09e-63
25487	2.1e-63
13239	2.12e-63
1130	2.14e-63
16177	2.16e-63
2980	2.17e-63
21274	2.36e-63
3389	2.44e-63
1279	2.47e-63
8218	2.48e-63
8219	2.48e-63
8942	2.52e-63
24132	2.56e-63
12774	2.82e-63
15140	2.83e-63
2956	2.86e-63
5043	2.91e-63
3373	3.01e-63
12893	3.02e-63
16482	3.03e-63
23752	3.04e-63
15679	3.06e-63
9818	3.1e-63
10322	3.2e-63
2046	3.28e-63
15893	3.37e-63
1552	3.42e-63
1775	3.44e-63
14917	3.55e-63
25660	3.62e-63
1174	3.67e-63
23479	3.69e-63
1241	3.76e-63
3363	3.81e-63
17327	3.8300000000000003e-63
3136	3.92e-63
2163	3.97e-63
13240	4.08e-63
1999	4.13e-63
195	4.19e-63
2214	4.21e-63
16338	4.22e-63
8944	4.32e-63
19280	4.36e-63
3345	4.36e-63
18274	4.61e-63
15255	4.68e-63
8472	4.72e-63
15964	4.92e-63
15186	4.97e-63
2148	4.98e-63
14645	5.16e-63
2880	5.27e-63
7871	5.4e-63
2467	5.86e-63
2740	5.96e-63
10650	5.98e-63
10651	5.98e-63
2652	6e-63
592	6.26e-63
25729	6.39e-63
3038	6.680000000000001e-63
23247	6.73e-63
12502	6.83e-63
12622	6.86e-63
3019	6.96e-63
2233	7.3e-63
2129	7.92e-63
1741	8.13e-63
2674	8.18e-63
21203	8.2e-63
11791	8.23e-63
2331	8.28e-63
23191	8.370000000000001e-63
16165	8.540000000000001e-63
22475	8.86e-63
47	8.87e-63
15317	8.88e-63
18087	8.95e-63
9487	9.15e-63
614	9.24e-63
8552	9.32e-63
9741	9.48e-63
16084	9.520000000000001e-63
12341	9.54e-63
21104	9.59e-63
14742	9.84e-63
22113	9.85e-63
9684	1.04e-62
9686	1.04e-62
15196	1.04e-62
21744	1.0999999999999999e-62
2383	1.1199999999999999e-62
3420	1.1199999999999999e-62
11909	1.1399999999999999e-62
2146	1.18e-62
21304	1.18e-62
15538	1.18e-62
2201	1.2e-62
2593	1.23e-62
15405	1.24e-62
1725	1.27e-62
21521	1.27e-62
1803	1.27e-62
25458	1.3e-62
24477	1.3499999999999999e-62
3543	1.42e-62
3346	1.43e-62
21275	1.43e-62
20283	1.51e-62
16286	1.52e-62
15005	1.59e-62
7847	1.61e-62
24189	1.61e-62
14765	1.64e-62
1914	1.69e-62
25573	1.71e-62
2535	1.74e-62
2110	1.76e-62
1969	1.86e-62
74	1.91e-62
11441	1.94e-62
2032	1.97e-62
14002	2.01e-62
963	2.01e-62
18270	2.05e-62
3210	2.07e-62
18273	2.1e-62
1625	2.14e-62
2212	2.14e-62
537	2.16e-62
12518	2.21e-62
15993	2.23e-62
19138	2.25e-62
2360	2.2799999999999998e-62
10048	2.31e-62
10049	2.31e-62
12938	2.35e-62
3218	2.39e-62
16910	2.4e-62
6176	2.69e-62
1997	2.76e-62
2888	2.77e-62
21886	2.8e-62
3379	2.8e-62
14461	2.88e-62
23532	2.9099999999999998e-62
21497	2.98e-62
3369	3.0799999999999997e-62
20796	3.17e-62
1322	3.18e-62
16135	3.25e-62
1519	3.4099999999999998e-62
2121	3.42e-62
3749	3.46e-62
10775	3.56e-62
16385	3.61e-62
22244	3.7e-62
40	3.84e-62
2792	3.93e-62
2913	4e-62
3476	4.2e-62
23032	4.28e-62
236	4.39e-62
13689	4.3999999999999995e-62
8049	4.3999999999999995e-62
3224	4.6099999999999995e-62
15490	4.72e-62
14356	4.73e-62
21698	4.73e-62
1377	4.75e-62
3041	4.85e-62
2655	4.9799999999999995e-62
12971	5.55e-62
14607	5.57e-62
621	5.65e-62
17230	5.75e-62
13793	5.83e-62
16271	5.91e-62
20939	5.92e-62
20938	5.92e-62
1664	5.93e-62
15537	5.93e-62
9039	6.07e-62
4283	6.1599999999999994e-62
2141	6.22e-62
7426	6.3e-62
15100	6.579999999999999e-62
2346	6.8e-62
2958	6.99e-62
6259	7.01e-62
25483	7.26e-62
23518	7.3e-62
4019	7.33e-62
493	7.5299999999999996e-62
2533	7.72e-62
11446	7.85e-62
20704	7.86e-62
4577	8.02e-62
8910	8.1e-62
4900	8.119999999999999e-62
8880	8.119999999999999e-62
4898	8.119999999999999e-62
15666	8.4e-62
25647	8.66e-62
3142	8.87e-62
10839	8.93e-62
19112	9.329999999999999e-62
2723	9.44e-62
1576	9.46e-62
21931	9.55e-62
21932	9.55e-62
15124	9.69e-62
17644	9.77e-62
14159	9.999999999999999e-62
17192	1.03e-61
17190	1.03e-61
2364	1.04e-61
22378	1.05e-61
2576	1.07e-61
9426	1.1099999999999999e-61
6154	1.17e-61
19483	1.17e-61
13721	1.1999999999999999e-61
1588	1.1999999999999999e-61
3662	1.2099999999999999e-61
3372	1.22e-61
15042	1.25e-61
15616	1.25e-61
731	1.25e-61
22858	1.25e-61
2075	1.26e-61
3146	1.27e-61
11702	1.2899999999999999e-61
11753	1.2899999999999999e-61
1428	1.3199999999999998e-61
3496	1.35e-61
2906	1.35e-61
24219	1.3899999999999999e-61
1111	1.3999999999999999e-61
22462	1.4099999999999999e-61
22460	1.4099999999999999e-61
1667	1.45e-61
24273	1.47e-61
24897	1.47e-61
24272	1.47e-61
25308	1.4899999999999999e-61
1319	1.5799999999999998e-61
5514	1.5799999999999998e-61
23808	1.6e-61
843	1.73e-61
9252	1.7999999999999997e-61
9692	1.81e-61
7950	1.86e-61
22069	1.87e-61
16855	1.92e-61
24826	1.9599999999999998e-61
1486	1.9699999999999998e-61
9770	1.9999999999999997e-61
1893	2.02e-61
16324	2.04e-61
12776	2.09e-61
15974	2.12e-61
23664	2.1599999999999998e-61
16342	2.1999999999999997e-61
16964	2.2199999999999997e-61
15457	2.28e-61
18208	2.35e-61
24012	2.4299999999999997e-61
4419	2.44e-61
4418	2.44e-61
2319	2.45e-61
2966	2.46e-61
16395	2.54e-61
21653	2.54e-61
21655	2.54e-61
2287	2.5799999999999998e-61
7621	2.66e-61
7620	2.66e-61
3341	2.66e-61
20542	2.66e-61
20541	2.66e-61
20539	2.66e-61
22349	2.67e-61
264	2.71e-61
3175	2.8299999999999997e-61
12915	2.8599999999999997e-61
323	2.9799999999999998e-61
3655	3.0099999999999998e-61
25256	3.09e-61
1771	3.11e-61
5089	3.11e-61
9427	3.23e-61
2285	3.27e-61
18667	3.42e-61
16512	3.44e-61
20795	3.53e-61
2247	3.5399999999999996e-61
9271	3.5599999999999995e-61
16759	3.61e-61
1337	3.63e-61
3719	3.6899999999999996e-61
415	3.85e-61
9152	3.95e-61
17105	4.1699999999999995e-61
2496	4.28e-61
13126	4.3599999999999996e-61
1408	4.48e-61
8812	4.5e-61
3169	4.6099999999999995e-61
22258	4.73e-61
22257	4.73e-61
2294	4.73e-61
24764	4.7599999999999996e-61
5007	5.27e-61
2054	5.34e-61
1979	5.3899999999999995e-61
16245	5.4e-61
270	5.4e-61
783	5.4299999999999995e-61
9496	5.5999999999999995e-61
5179	5.5999999999999995e-61
9495	5.5999999999999995e-61
14740	5.6199999999999995e-61
16020	5.73e-61
2228	5.76e-61
11138	5.7899999999999996e-61
14774	6.11e-61
24510	6.25e-61
12864	6.3e-61
3183	6.41e-61
11267	6.429999999999999e-61
2379	6.849999999999999e-61
16234	6.92e-61
24586	7.49e-61
1414	7.53e-61
13189	7.729999999999999e-61
3639	7.769999999999999e-61
4321	7.769999999999999e-61
4322	7.769999999999999e-61
265	7.89e-61
804	8.08e-61
7784	8.12e-61
2273	8.25e-61
19198	8.379999999999999e-61
485	8.58e-61
16403	8.59e-61
2915	8.67e-61
2590	8.71e-61
2351	8.9e-61
10405	8.949999999999999e-61
14454	9e-61
11334	9.029999999999999e-61
9317	9.58e-61
17041	9.8e-61
2552	1.02e-60
24848	1.03e-60
1195	1.06e-60
19980	1.0699999999999999e-60
2114	1.11e-60
14234	1.1199999999999999e-60
5513	1.13e-60
15627	1.13e-60
1372	1.13e-60
5628	1.14e-60
845	1.1499999999999999e-60
1479	1.18e-60
2747	1.18e-60
25525	1.1999999999999999e-60
1306	1.21e-60
1423	1.25e-60
3536	1.25e-60
5933	1.26e-60
6381	1.26e-60
13838	1.28e-60
2934	1.3e-60
2974	1.32e-60
814	1.35e-60
14950	1.39e-60
8761	1.39e-60
2205	1.41e-60
22974	1.42e-60
2077	1.49e-60
4538	1.59e-60
1443	1.7e-60
25341	1.7e-60
1020	1.71e-60
17074	1.73e-60
25375	1.74e-60
16703	1.8e-60
15851	1.8199999999999998e-60
17617	1.8199999999999998e-60
8887	1.8499999999999998e-60
1475	1.87e-60
19218	1.93e-60
7131	1.94e-60
12694	1.96e-60
17580	1.96e-60
15615	1.97e-60
15614	1.97e-60
4472	1.9799999999999998e-60
9691	2.02e-60
1246	2.03e-60
304	2.2e-60
1821	2.2999999999999998e-60
